Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro area,Current Account Services,2010-12-31T00:00:00,4.3525,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-01-31T00:00:00,1.1361,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-02-28T00:00:00,0.755,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-03-31T00:00:00,1.1767,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-04-30T00:00:00,3.9956,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-05-31T00:00:00,6.2111,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-06-30T00:00:00,6.1861,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-07-31T00:00:00,6.6084,Monthly,EURCAS,2023-01-20T10:52:00
Euro area,Current Account Services,2011-08-31T00:00:00,4.3275,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-09-30T00:00:00,7.0488,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-10-31T00:00:00,4.6087,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-11-30T00:00:00,3.5631,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2011-12-31T00:00:00,6.7522,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-01-31T00:00:00,2.5711,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-02-29T00:00:00,3.602,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-03-31T00:00:00,4.8152,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-04-30T00:00:00,6.3887,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-05-31T00:00:00,7.1024,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-06-30T00:00:00,7.7705,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-07-31T00:00:00,8.2877,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-08-31T00:00:00,6.6137,Monthly,EURCAS,2024-03-21T09:18:00
