Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro Area,Balance of Trade,2013-02-28T00:00:00,8573.4,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2013-03-31T00:00:00,21157,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2013-04-30T00:00:00,13295.9,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2013-05-31T00:00:00,13793,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2013-06-30T00:00:00,14692.1,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2013-07-31T00:00:00,17362.2,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2013-08-31T00:00:00,6785.1,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2013-09-30T00:00:00,10243.3,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2013-10-31T00:00:00,16185.8,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2013-11-30T00:00:00,16256.5,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2013-12-31T00:00:00,13369.4,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-01-31T00:00:00,-926,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-02-28T00:00:00,13986.9,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-03-31T00:00:00,15636,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-04-30T00:00:00,13971.7,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-05-31T00:00:00,13726.4,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-06-30T00:00:00,14826.7,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-07-31T00:00:00,19595.2,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-08-31T00:00:00,6391.2,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-09-30T00:00:00,16964.6,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-10-31T00:00:00,21976.5,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-11-30T00:00:00,19589,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2014-12-31T00:00:00,23808.1,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-01-31T00:00:00,6293.9,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-02-28T00:00:00,19116.1,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-03-31T00:00:00,18671.7,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-04-30T00:00:00,19983.3,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-05-31T00:00:00,17633.8,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-06-30T00:00:00,24924.7,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-07-31T00:00:00,29946.1,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-08-31T00:00:00,10445.7,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-09-30T00:00:00,18497.8,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-10-31T00:00:00,23286,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-11-30T00:00:00,22853.4,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2015-12-31T00:00:00,24221.9,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-01-31T00:00:00,4537.5,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-02-29T00:00:00,17580.5,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-03-31T00:00:00,27736.4,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-04-30T00:00:00,27132.4,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-05-31T00:00:00,22592,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-06-30T00:00:00,28560.7,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-07-31T00:00:00,24805.7,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-08-31T00:00:00,17187.9,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-09-30T00:00:00,24405.7,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-10-31T00:00:00,19566.2,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-11-30T00:00:00,23451.2,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2016-12-31T00:00:00,27743.1,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-01-31T00:00:00,-227.4,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-02-28T00:00:00,16688.6,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-03-31T00:00:00,28779.3,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-04-30T00:00:00,16182.6,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-05-31T00:00:00,19325.9,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-06-30T00:00:00,25698.5,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-07-31T00:00:00,20992.6,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-08-31T00:00:00,15148.5,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-09-30T00:00:00,24884.2,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-10-31T00:00:00,17904,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-11-30T00:00:00,23259.8,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2017-12-31T00:00:00,24119.4,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2018-01-31T00:00:00,2306.4,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2018-02-28T00:00:00,16198.8,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2018-03-31T00:00:00,26272.6,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2018-04-30T00:00:00,15509.2,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2018-05-31T00:00:00,15942.1,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2018-06-30T00:00:00,21781,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2018-07-31T00:00:00,15683.6,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2018-08-31T00:00:00,10863,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2018-09-30T00:00:00,11431.4,Monthly,XTTBEZ,2024-03-18T10:05:00
Euro Area,Balance of Trade,2018-10-31T00:00:00,11786.8,Monthly,XTTBEZ,2024-03-18T10:05:00
